Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
construction invoice example,6,6,320,21,3.72,https://www.freshbooks.com/invoice-templates/construction,4,0,14.00,0.91,53200000,"[100,54,54,54,66,66,66,66,44,44,44,35]",2025-12-09,"Image pack, Video, Image, Ads bottom, Video Carousel, Related searches, AI overview",informational,Organic
lawn care estimate template,1,1,110,6,4.92,https://www.freshbooks.com/estimate-templates/lawn-care,4,0,19.00,0.44,1580000,"[21,21,6,53,21,43,34,28,43,53,43,53]",2025-12-09,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Image pack
printable free blank profit and loss statement pdf,5,5,260,37,1.60,https://www.freshbooks.com/accounting-templates/profit-and-loss,4,0,6.00,0.03,158000,"[54,44,15,44,44,66,54,36,23,29,29,36]",2025-11-30,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
videography invoice template,5,5,110,15,6.17,https://www.freshbooks.com/invoice-templates/video-production,4,0,24.00,0.52,51900000,"[14,18,18,22,22,14,22,22,22,29,22,35]",2026-01-01,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
invoice deposit sample,2,2,50,12,3.55,https://www.freshbooks.com/invoice-templates/deposit,4,0,14.00,0.55,6280000,"[36,63,18,27,27,45,100,63,18,45,45,18]",2025-12-13,"Image, Related searches, AI overview",informational,Organic
simple invoice template free,9,9,590,62,3.00,https://www.freshbooks.com/invoice-templates,4,0,12.00,0.59,52400000,"[36,30,36,55,55,45,45,55,45,36,36,45]",2025-12-06,"Sitelinks, Video, Image, Ads bottom, Related searches, Discussions and forums, Ads middle, AI overview",informational,Organic
hospital billing template,3,3,70,22,3.56,https://www.freshbooks.com/invoice-templates/medical,4,0,14.00,0.65,15100000,"[50,35,100,50,35,35,50,50,50,0,50,35]",2025-12-30,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
editing invoice template,1,1,110,61,3.62,https://www.freshbooks.com/invoice-templates/video-production,4,0,14.00,1,26800000,"[28,65,34,43,43,34,34,43,21,21,43,43]",2025-12-29,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Image pack
commercial building operating cost template hvac,3,3,70,9,0.00,https://www.freshbooks.com/estimate-templates/hvac,4,0,0.00,0.33,48300000,"[0,0,41,29,11,17,23,0,82,100,64,82]",2026-01-09,"Video, Ads bottom, Related searches, AI overview","commercial, informational",Organic
free profit and loss template for self employed,4,4,70,,3.87,https://www.freshbooks.com/accounting-templates/profit-and-loss,4,0,15.00,0.74,18500000,"[9,15,15,6,15,9,6,9,12,9,9,6]",2025-12-31,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
artist invoice sample,6,6,140,20,3.36,https://www.freshbooks.com/invoice-templates/artist,4,0,13.00,0.99,14300000,"[33,66,52,33,100,100,52,42,66,66,52,66]",2026-01-04,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
interior design invoice sample,1,1,110,7,8.95,https://www.freshbooks.com/invoice-templates/interior-design,4,0,35.00,0.97,4000000,"[65,43,34,21,43,34,43,21,21,21,21,15]",2026-01-18,"Image pack, Video, Image, Ads bottom, People also ask, Related searches, Discussions and forums",informational,Image pack
interior design invoice sample,1,1,110,7,8.95,https://www.freshbooks.com/invoice-templates/interior-design,4,0,35.00,0.97,4000000,"[65,43,34,21,43,34,43,21,21,21,21,15]",2026-01-18,"Image pack, Video, Image, Ads bottom, People also ask, Related searches, Discussions and forums",informational,Image pack
free contractor estimates,1,1,70,21,16.04,https://www.freshbooks.com/estimate-templates,4,0,64.00,0.45,22300000,"[42,42,7,26,42,15,19,3,11,26,26,19]",2025-11-28,"Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",informational,AI overview
hourly invoice,1,0,110,33,6.29,https://www.freshbooks.com/invoice-templates/hourly,4,0,25.00,0.61,14200000,"[33,42,66,100,80,52,52,42,42,33,33,23]",2026-01-20,"Image pack, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Image pack
payroll invoice template word,5,5,140,53,4.68,https://www.freshbooks.com/invoice-templates/word,4,0,18.00,1,811000,"[28,43,34,65,65,34,100,34,21,43,21,34]",2025-12-26,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
excel template for invoice,2,2,320,53,3.49,https://www.freshbooks.com/invoice-templates/excel,4,0,13.00,0.63,36500000,"[12,15,19,36,54,36,66,100,44,54,44,54]",2025-12-23,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Image pack
subcontractor invoice,2,2,50,24,6.23,https://www.freshbooks.com/invoice-templates/sub-contractor,4,0,24.00,0.43,5480000,"[4,3,3,7,12,5,5,5,5,3,3,2]",2026-01-01,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
medical invoice sample,3,3,70,10,3.85,https://www.freshbooks.com/invoice-templates/medical,4,0,15.00,0.13,50400000,"[35,50,50,50,78,78,64,50,35,35,35,100]",2025-12-09,"Image pack, Image, Related searches",informational,Organic
template for construction estimate,7,7,170,,7.99,https://www.freshbooks.com/estimate-templates/word,4,0,31.00,1,55400000,"[19,15,15,6,100,29,9,12,19,23,29,12]",2026-01-03,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
template proforma,8,8,210,22,5.37,https://www.freshbooks.com/invoice-templates/proforma,4,0,21.00,0.35,17800000,"[16,16,20,20,6,20,16,5,10,36,36,3]",2026-01-16,"Image pack, Sitelinks, Image, Related searches",informational,Organic
lawn mowing estimate template,2,2,50,3,3.83,https://www.freshbooks.com/estimate-templates/lawn-care,4,0,15.00,0.4,578000,"[63,18,18,36,36,63,45,18,18,63,81,45]",2025-12-17,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
business estimate template word,1,1,110,22,6.60,https://www.freshbooks.com/estimate-templates/word,4,0,26.00,0.99,7810000,"[78,78,50,78,64,100,50,64,50,78,78,100]",2025-11-25,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Image pack
quote estimate template for google docs,16,16,1600,,0.00,https://www.freshbooks.com/estimate-templates/google-sheets,4,0,0.00,0,7070000,[100],2025-12-27,"Video, Image, Ads top, Ads bottom, Related searches, AI overview",commercial,Organic
e invoice template,3,3,50,40,0.00,https://www.freshbooks.com/invoice-templates/electronic,4,0,0.00,0.93,105000000,"[65,53,53,7,7,7,7,7,15,15,7,7]",2026-01-16,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
microsoft office invoice template,7,7,880,61,2.84,https://www.freshbooks.com/invoice-templates/word,4,0,11.00,0.02,14200000,"[2,2,46,46,52,37,100,52,37,100,37,37]",2026-01-10,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
hospital bill invoice template,3,3,70,20,5.26,https://www.freshbooks.com/invoice-templates/medical,4,0,21.00,0.47,405000,"[64,11,64,64,64,11,11,11,11,11,64,11]",2025-12-30,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
sample sole trader invoice,2,2,50,22,0.00,https://www.freshbooks.com/invoice-templates/sole-trader,4,0,0.00,0.07,137000,"[50,50,50,78,50,64,35,50,28,35,14,14]",2025-12-29,"Sitelinks, Video, Image, Ads bottom, Related searches, AI overview",informational,Organic
proforma invoice template word,6,6,170,21,2.58,https://www.freshbooks.com/invoice-templates/proforma,4,0,10.00,0.23,1490000,"[36,36,15,54,36,15,12,12,19,29,5,0]",2025-12-06,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
general ledger template,10,10,1000,17,5.16,https://www.freshbooks.com/accounting-templates/general-ledger,4,0,20.00,0.25,11900000,"[100,22,7,10,13,16,13,8,16,36,7,22]",2025-12-02,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
interior design invoice,1,1,110,14,13.71,https://www.freshbooks.com/invoice-templates/interior-design,4,0,54.00,0.98,52400000,"[52,80,52,66,52,52,33,52,23,52,66,23]",2026-01-20,"Image pack, Sitelinks, Video, Image, People also ask, Related searches","commercial, informational",Image pack
musician invoice template,8,8,210,15,3.34,https://www.freshbooks.com/invoice-templates/musician,4,0,13.00,0.38,11600000,"[53,53,65,81,65,65,65,81,81,81,81,100]",2025-12-19,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
free invoice template excel,8,8,590,53,4.54,https://www.freshbooks.com/invoice-templates/excel,4,0,18.00,0.25,20700000,"[30,5,45,30,55,67,45,55,67,45,55,36]",2025-11-20,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
invoive app,3,3,260,84,10.54,https://www.freshbooks.com/invoice-templates/google-docs,4,0,42.00,0.7,841000000,"[0,0,0,0,0,0,0,0,0,76,100,67]",2026-01-07,"Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches, See results about",commercial,People also ask
estimate template word,3,3,320,28,3.86,https://www.freshbooks.com/estimate-templates,4,0,15.00,0.95,52400000,"[29,36,36,54,66,54,54,36,100,36,44,29]",2026-01-07,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,People also ask
sample estimate construction,6,6,170,25,4.34,https://www.freshbooks.com/estimate-templates/word,4,0,17.00,0.18,155000000,"[43,43,53,66,28,28,35,100,43,28,23,17]",2025-12-13,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
deposition invoice template,4,4,110,16,2.78,https://www.freshbooks.com/invoice-templates/deposit,4,0,11.00,0.94,154000,"[52,66,66,52,33,42,80,80,66,23,33,33]",2025-12-22,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches",informational,Organic
invoice style template,1,1,110,38,6.00,https://www.freshbooks.com/invoice-templates,4,0,24.00,0.34,7,"[43,21,34,28,34,12,15,53,43,43,21,43]",2025-11-24,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Image pack
estimate format pdf,1,1,110,27,4.07,https://www.freshbooks.com/estimate-templates/pdf,4,0,16.00,0.72,239000000,"[41,52,64,82,82,52,52,82,82,64,64,64]",2025-12-06,"Image pack, Image, Ads bottom, Related searches",informational,Image pack
free estimate template pdf,4,4,110,38,4.05,https://www.freshbooks.com/estimate-templates/pdf,4,0,16.00,0.63,104000000,"[52,33,52,42,52,66,66,52,80,52,100,52]",2026-01-13,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
pressure washing quote template,1,1,110,4,4.47,https://www.freshbooks.com/estimate-templates/pressure-washing,4,0,17.00,1,2910000,"[42,23,23,80,80,42,42,42,80,66,52,42]",2025-11-29,"Image pack, Sitelinks, Video, Image, Related searches",informational,Image pack
simple p&l example,1,1,110,37,3.99,https://www.freshbooks.com/accounting-templates/profit-and-loss,4,0,15.00,1,5750000,"[50,50,64,50,78,100,78,78,64,100,78,78]",2026-01-16,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Image pack
invoice example sole trader,2,2,50,18,0.00,https://www.freshbooks.com/invoice-templates/sole-trader,4,0,0.00,0.07,286000,"[50,50,50,78,50,0,35,50,28,35,0,14]",2025-12-22,"Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches, AI overview",informational,Organic
sample invoice pdf,17,17,1600,40,2.88,https://www.freshbooks.com/invoice-templates/pdf,4,0,11.00,0.81,122000000,"[66,66,79,79,66,79,66,66,54,79,79,54]",2025-12-25,"Image pack, Sitelinks, Image, Ads bottom, Related searches",informational,Organic
income and expense statement template,1,1,110,28,5.68,https://www.freshbooks.com/accounting-templates/income-statement,4,0,22.00,1,59800000,"[34,65,65,65,42,34,42,26,34,34,34,26]",2026-01-17,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, See results about",informational,Image pack
estimating spreadsheet template,3,3,70,40,5.13,https://www.freshbooks.com/estimate-templates/excel,4,0,20.00,0.72,10300000,"[52,29,23,29,41,100,52,82,23,5,23,23]",2025-12-08,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
sample balance sheet template,1,1,110,31,4.47,https://www.freshbooks.com/accounting-templates/balance-sheet,4,0,17.00,0.57,66700000,"[64,52,64,64,64,64,41,82,64,82,29,29]",2026-01-18,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Image pack
hourly rate invoice,1,1,50,12,5.78,https://www.freshbooks.com/invoice-templates/hourly,4,0,23.00,0.51,22900000,"[36,18,18,18,100,100,100,18,18,18,18,18]",2025-12-11,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
estimate spreadsheet,2,2,50,,5.48,https://www.freshbooks.com/estimate-templates/excel,4,0,21.00,0.56,20000000,"[7,7,9,7,7,5,3,3,5,5,4,4]",2025-12-30,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches","informational, transactional",Organic
invoice template in excel format,5,5,140,42,3.40,https://www.freshbooks.com/invoice-templates/excel,4,0,13.00,0.68,22700000,"[30,45,4,5,4,4,5,4,2,1,2,3]",2026-01-02,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
free estimate template for construction,4,4,70,23,5.57,https://www.freshbooks.com/estimate-templates/word,4,0,22.00,0.55,56200000,"[52,100,33,66,4,9,9,9,14,23,14,14]",2025-12-19,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches",informational,Organic
free medical invoice template,3,3,70,22,4.74,https://www.freshbooks.com/invoice-templates/medical,4,0,18.00,0.34,32300000,"[12,6,21,34,34,21,28,28,9,15,15,34]",2025-12-02,"Image pack, Video, Image, Ads top, Ads bottom, Related searches",informational,Organic
estimate sheet for construction,5,5,140,24,7.05,https://www.freshbooks.com/estimate-templates/word,4,0,28.00,1,95400000,"[43,21,28,53,81,65,53,28,28,34,100,12]",2026-01-06,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
hotel invoice sample,2,2,140,27,3.80,https://www.freshbooks.com/invoice-templates/hotel,4,0,15.00,0.31,17100000,"[100,34,53,43,21,21,43,34,28,43,34,28]",2025-12-03,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
pdf landscaping estimate template,1,1,50,15,0.00,https://www.freshbooks.com/estimate-templates/landscaping,4,0,0.00,0.22,10,"[10,7,7,12,23,28,28,5,5,7,10,7]",2025-11-25,"Image pack, Sitelinks, Image, Ads bottom, Related searches, AI overview",informational,Organic
hotel invoice,6,6,260,22,5.33,https://www.freshbooks.com/invoice-templates/hotel,4,0,21.00,0.26,107000000,"[100,54,66,43,66,54,54,54,43,54,54,35]",2026-01-12,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, See results about",informational,Organic
e invoice format,1,1,110,21,5.37,https://www.freshbooks.com/invoice-templates/electronic,4,0,21.00,0.86,175000000,"[42,34,42,42,100,65,42,34,34,53,42,26]",2026-01-06,"Image pack, Sitelinks, Image, Ads bottom, People also ask, Related searches",informational,Image pack
transport format,1,1,110,9,0.00,https://www.freshbooks.com/invoice-templates/transportation,4,0,0.00,0.01,492000000,"[42,33,42,42,42,66,42,66,66,66,66,66]",2025-12-06,"Image pack, Video, Image, People also ask, Related searches",informational,Image pack
free medical billing template,3,3,70,,3.75,https://www.freshbooks.com/invoice-templates/medical,4,0,15.00,0.5,6130000,"[45,63,100,81,45,45,63,36,63,63,100,63]",2026-01-04,"Image pack, Video, Image, Ads top, Ads bottom, Related searches","commercial, informational",Organic
hotel bill template,6,6,170,35,3.80,https://www.freshbooks.com/invoice-templates/hotel,4,0,15.00,0.31,35900000,"[81,65,65,65,65,53,53,53,65,53,43,43]",2025-12-09,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
sample invoice pdf free download,1,1,110,34,2.30,https://www.freshbooks.com/invoice-templates/pdf,4,0,9.00,0.69,10,"[100,100,82,64,100,64,41,41,41,41,41,41]",2025-11-08,"Image pack, Sitelinks, Image, Ads bottom, Related searches",informational,Image pack
free construction estimate template word,4,4,210,24,5.57,https://www.freshbooks.com/estimate-templates/word,4,0,22.00,0.55,16900000,"[65,65,53,100,65,65,81,65,65,65,100,81]",2025-12-18,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
